fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
2.071,0.0628,0.6288,0.0261,0.1229,0.0347,0.1267,0.2138,0.3798,0.1573,0.2174,5,red
2.071,0.0628,0.6288,0.0261,0.1229,0.0347,0.1267,0.2138,0.3798,0.1573,0.2174,5,red
0.2196,-0.3624,0.6288,0.0107,0.0581,0.0347,0.2765,0.1122,0.4341,0.1292,0.3333,5,white
0.3739,-0.1802,-0.61,0.0215,0.0997,0.0972,0.2949,0.1294,0.3023,0.2247,0.2609,5,white
0.3739,-0.2409,-0.61,0.0215,0.098,0.0937,0.3041,0.1294,0.3023,0.2247,0.2609,5,white
-0.4747,-0.2409,0.9041,0.1135,0.0482,0.184,0.447,0.1637,0.3566,0.1461,0.2174,5,white
-0.4747,-0.4839,-0.6788,0.2692,0.0681,0.0764,0.3065,0.23,0.2636,0.1573,0.1739,5,white
-0.3204,-0.7269,-0.4035,0.0092,0.0532,0.0972,0.4055,0.0758,0.2481,0.073,0.4638,5,white
-0.5518,-0.4232,-0.4035,0.1595,0.0349,0.0035,0.1751,0.1332,0.2713,0.0787,0.4638,5,white
-0.0118,-0.6662,-0.4723,0.2791,0.1262,0.0625,0.2419,0.257,0.2946,0.1629,0.1014,5,white
-0.9375,-1.0914,-0.3347,0.1748,0.0349,0.1319,0.212,0.1332,0.3333,0.0674,0.4058,5,white
0.2968,-0.2409,0.3535,0.0153,0.1296,0.0903,0.394,0.1402,0.2868,0.1573,0.2609,5,white
2.7653,0.6702,0.0782,0.0291,0.1495,0.066,0.0737,0.2134,0.4031,0.2753,0.4058,5,red
2.7653,0.6702,0.0782,0.0291,0.1495,0.066,0.0737,0.2134,0.4031,0.2753,0.4058,5,red
0.0653,0.9132,-1.5046,0.0307,0.098,0.0104,0.0184,0.1641,0.4496,0.1404,0.3623,5,red
0.1425,1.1562,-1.367,0.0199,0.2591,0.0104,0.0138,0.1911,0.4186,0.3596,0.1739,5,red
1.0682,1.2777,-1.5735,0.0414,0.098,0.0243,0.0253,0.1974,0.3953,0.1236,0.2899,5,red
-0.4747,-0.3624,-0.61,0.1503,0.0664,0.1528,0.424,0.2011,0.3101,0.1629,0.1159,5,white
-0.7061,-0.8484,-0.9541,0.1534,0.0598,0.1944,0.3525,0.1841,0.2868,0.1798,0.1739,5,white
-1.9403,2.0066,-1.5735,0.0061,0.0183,0.0139,0.0069,0.0021,0.4496,0.0674,0.8116,5,white
-0.3975,-0.1802,-1.5735,0.0123,0.0498,0.1806,0.3111,0.0954,0.3101,0.1236,0.3043,5,white
0.3739,0.0628,0.9729,0.1718,0.1312,0.2083,0.4078,0.2072,0.1085,0.1404,0.1449,5,white
-0.4747,-0.4839,-0.6788,0.2692,0.0681,0.0764,0.3065,0.23,0.2636,0.1573,0.1739,5,white
0.3739,-0.1195,2.0052,0.1718,0.0532,0.2257,0.4194,0.2088,0.2171,0.1798,0.1884,5,white
0.0653,-0.1802,-0.4723,0.0928,0.0382,0.1007,0.3041,0.1028,0.1395,0.0843,0.4493,5,white
-0.0889,0.731,-1.2294,0.0337,0.1113,0.0486,0.0714,0.176,0.4961,0.1517,0.3913,5,red
-0.0889,0.731,-1.2294,0.0337,0.1113,0.0486,0.0714,0.176,0.4961,0.1517,0.3913,5,red
-0.0889,0.8525,-0.2659,0.0337,0.098,0.0174,0.023,0.1872,0.4031,0.1742,0.3333,5,red
-0.3975,1.2169,-1.2982,0.0215,0.1113,0.0486,0.0691,0.1965,0.6899,0.236,0.2609,5,red
-0.3975,1.2169,-1.2982,0.0215,0.1113,0.0486,0.0691,0.1965,0.6899,0.236,0.2609,5,red
-0.1661,2.0977,-2.1928,0.0199,0.1495,0.0278,0.0369,0.1725,0.4806,0.2135,0.2464,5,red
1.4539,1.9459,-1.1605,0.0399,0.1462,0.0278,0.1221,0.2439,0.4341,0.1798,0.2319,5,red
-0.0889,2.2799,-2.1928,0.0268,0.103,0.0694,0.0945,0.1776,0.4419,0.1292,0.2029,5,red
-0.0118,-0.6662,-0.4723,0.2791,0.1262,0.0625,0.2419,0.257,0.2946,0.1629,0.1014,5,white
-0.4747,0.002,-0.8164,0.0061,0.0731,0.0868,0.2442,0.1205,0.4651,0.1854,0.1594,5,white
0.3739,-0.1195,2.0052,0.1718,0.0532,0.2257,0.4194,0.2088,0.2171,0.1798,0.1884,5,white
-0.6289,0.245,-0.5412,0.1012,0.0631,0.1389,0.3341,0.1722,0.3023,0.2135,0.1739,5,white
-0.3975,0.0628,1.1105,0.1258,0.0781,0.1181,0.371,0.1768,0.2481,0.1404,0.2029,5,white
-0.6289,0.245,-0.5412,0.1012,0.0631,0.1389,0.3341,0.1722,0.3023,0.2135,0.1739,5,white
-0.3975,0.0628,1.1105,0.1258,0.0781,0.1181,0.371,0.1768,0.2481,0.1404,0.2029,5,white
-0.6289,1.8244,-0.7476,0.0184,0.1196,0.0451,0.0576,0.1885,0.6744,0.2472,0.2609,5,red
-0.6289,1.8244,-0.7476,0.0184,0.1196,0.0451,0.0576,0.1885,0.6744,0.2472,0.2609,5,red
-0.6289,1.8244,-0.7476,0.0184,0.1196,0.0451,0.0576,0.1885,0.6744,0.2472,0.2609,5,red
-0.0889,2.0977,0.2159,0.0215,0.1312,0.0278,0.1982,0.1772,0.4341,0.2247,0.2029,5,red
-0.4747,1.9459,-2.1928,0.0368,0.1761,0.0694,0.0576,0.177,0.5659,0.2303,0.3333,5,red
-0.9375,0.9739,-1.9176,0.0245,0.1379,0.0417,0.0461,0.1805,0.5736,0.1404,0.2899,5,red
0.2968,1.9762,-1.5046,0.0138,0.0947,0.0903,0.1129,0.182,0.5194,0.1629,0.1884,5,red
1.2224,2.0977,-0.4035,0.0153,0.1312,0.0521,0.0392,0.1895,0.4651,0.1404,0.2029,5,red
-0.6289,0.1843,-0.8164,0.0767,0.1794,0.2083,0.4078,0.1442,0.4031,0.118,0.2174,5,white
-0.1661,-0.3017,0.0782,0.0046,0.0532,0.066,0.2558,0.065,0.3798,0.1573,0.4928,5,white
-0.1661,0.8525,-1.367,0.0598,0.0681,0.0764,0.1843,0.1324,0.1085,0.073,0.1449,5,white
0.2196,-0.2409,-0.7476,0.0913,0.0282,0.1111,0.3157,0.1028,0.155,0.073,0.4493,5,white
0.1425,-0.3624,0.2847,0.2147,0.0648,0.1181,0.3571,0.1868,0.3256,0.191,0.3768,5,white
-0.6289,-0.3624,0.2847,0.0107,0.0731,0.0937,0.4147,0.0964,0.4574,0.1292,0.4058,5,white
-0.0118,1.7029,-1.7799,0.0322,0.113,0.0486,0.182,0.1995,0.6124,0.1798,0.2174,5,red
-0.0118,1.7029,-1.7799,0.0291,0.1146,0.0556,0.1797,0.1995,0.6124,0.1742,0.2464,5,red
0.2196,0.488,0.0094,0.0322,0.0963,0.0208,0.0438,0.1768,0.4031,0.1236,0.3478,5,red
-0.0118,1.7029,-1.7799,0.0322,0.113,0.0486,0.182,0.1995,0.6124,0.1798,0.2174,5,red
0.6053,0.488,0.0094,0.0291,0.1179,0.0868,0.2673,0.2101,0.3876,0.4775,0.2464,5,red
1.6081,0.5487,0.8352,0.0199,0.1262,0.0278,0.0369,0.1922,0.4341,0.1854,0.2174,5,red
1.6081,0.5487,0.8352,0.0199,0.1262,0.0278,0.0369,0.1922,0.4341,0.1854,0.2174,5,red
-0.6289,1.7636,-0.7476,0.0153,0.1179,0.0382,0.0599,0.1885,0.6667,0.2472,0.2609,5,red
-0.1661,-0.3017,0.0782,0.0046,0.0532,0.066,0.2558,0.065,0.3798,0.1573,0.4928,5,white
-0.3975,-0.3017,0.9041,0.2101,0.0748,0.1007,0.4032,0.2233,0.3256,0.1966,0.1594,5,white
-0.7832,-0.4232,1.0417,0.0092,0.2276,0.0937,0.2281,0.0989,0.3953,0.1629,0.3043,5,white
-0.6289,-0.3624,0.8352,0.0997,0.0648,0.1667,0.3986,0.1575,0.3333,0.1461,0.1739,5,white
-0.0118,-0.1802,0.2159,0.1012,0.0615,0.1528,0.3963,0.1618,0.3256,0.1742,0.2464,5,white
-0.6289,-0.3624,0.8352,0.0997,0.0648,0.1667,0.3986,0.1575,0.3333,0.1461,0.1739,5,white
-0.0118,-0.1802,0.2159,0.1012,0.0615,0.1528,0.3963,0.1618,0.3256,0.1742,0.2464,5,white
-0.9375,-0.6662,-1.1605,0.1396,0.0648,0.3472,0.4631,0.1658,0.2558,0.0449,0.1594,5,white
-0.4747,-0.1195,0.6288,0.1012,0.0648,0.1875,0.3963,0.1592,0.3721,0.1348,0.2029,5,white
1.531,1.3384,-0.9541,0.0153,0.1146,0.0312,0.0346,0.1668,0.3333,0.1517,0.2754,5,red
-0.0118,1.5814,-1.9176,0.0291,0.1113,0.059,0.1889,0.1993,0.6279,0.1854,0.2174,5,red
-0.2432,1.3384,-1.9864,0.0138,0.1279,0.1215,0.0922,0.1564,0.6279,0.1966,0.3768,5,red
-0.0118,1.794,-1.7111,0.0307,0.113,0.0521,0.1843,0.1999,0.6124,0.1798,0.2464,5,red
-0.1661,0.8525,-1.367,0.0598,0.0681,0.0764,0.1843,0.1324,0.1085,0.073,0.1449,5,white
-0.9375,0.3058,-1.2982,0.0092,0.0548,0.2049,0.3825,0.0777,0.2636,0.1685,0.3768,5,white
-1.0918,1.2169,-2.1928,0.0123,0.0399,0.1354,0.2327,0.0399,0.4186,0.073,0.6377,5,white
0.6053,-0.6054,1.1105,0.0951,0.0631,0.0417,0.2949,0.1745,0.3953,0.2697,0.2899,5,white
-0.3975,-0.2409,0.8352,0.2784,0.0797,0.2222,0.5023,0.24,0.3023,0.1742,0.1594,5,white
-0.4747,-0.6054,-0.3347,0.1488,0.0631,0.184,0.4908,0.1988,0.2481,0.1292,0.1159,5,white
-0.2432,-0.3017,0.6288,0.1104,0.0615,0.1771,0.3802,0.1592,0.3101,0.1629,0.2319,5,white
-1.0918,-0.7269,-0.1282,0.0077,0.0631,0.1215,0.288,0.0943,0.4186,0.1292,0.3478,5,white
-0.3975,-0.3017,0.9041,0.2101,0.0748,0.1007,0.4032,0.2233,0.3256,0.1966,0.1594,5,white
-0.0118,1.9459,-1.9864,0.0261,0.1146,0.0521,0.1843,0.199,0.6279,0.1966,0.2464,5,red
-0.0118,1.9459,-1.9864,0.0261,0.1146,0.0521,0.1843,0.199,0.6279,0.1966,0.2464,5,red
-0.0118,0.002,-0.5412,0.0215,0.103,0.1007,0.106,0.1668,0.5581,0.2022,0.3043,5,red
2.6881,3.4037,0.147,0.092,0.1711,0.0764,0.2143,0.3042,0.3876,0.2584,0.1884,5,red
1.2996,2.4926,-1.2294,0.0291,0.1279,0.0278,0.0553,0.2146,0.4806,0.236,0.3623,5,red
-0.0118,1.5814,-1.9176,0.0291,0.1113,0.059,0.1889,0.1993,0.6279,0.1854,0.2174,5,red
-0.9375,-0.6662,-1.1605,0.1396,0.0648,0.3472,0.4631,0.1658,0.2558,0.0449,0.1594,5,white
0.2196,-0.8484,0.6288,0.0092,0.0681,0.0868,0.288,0.0814,0.3643,0.1685,0.4493,5,white
-0.8604,-0.8484,0.56,0.0199,0.0316,0.1076,0.3041,0.0827,0.4186,0.2809,0.5362,5,white
-0.3204,0.6702,-0.1282,0.1718,0.1412,0.0764,0.2097,0.1907,0.2868,0.1236,0.2319,5,white
-0.2432,-0.3624,0.3535,0.1304,0.0465,0.0521,0.1613,0.1483,0.2558,0.1798,0.4493,5,white
-0.6289,0.731,-0.6788,0.2163,0.0631,0.1736,0.4078,0.2152,0.5194,0.2135,0.3623,5,white
-1.0146,-0.2409,-0.1971,0.0077,0.0449,0.0764,0.1152,0.0634,0.3643,0.0899,0.4783,5,white
-1.0918,-0.3624,2.3493,0.1304,0.0498,0.0868,0.3525,0.181,0.7287,0.1854,0.4058,5,white
1.0682,0.1235,-0.4035,0.161,0.0349,0.1476,0.3802,0.1483,0.2403,0.1517,0.5797,5,white
-1.0918,-0.3624,2.3493,0.1304,0.0498,0.0868,0.3525,0.181,0.7287,0.1854,0.4058,5,white
-0.6289,-0.2409,0.0782,0.0706,0.0681,0.1007,0.3018,0.1143,0.4186,0.2022,0.4493,5,white
-0.2432,-0.3017,0.0094,0.0798,0.0515,0.0521,0.2442,0.1136,0.2481,0.2022,0.4638,5,white
1.2996,1.794,0.3535,0.0169,0.4219,0.0139,0.129,0.1926,0.2171,0.4888,0.1884,5,red
-0.2432,1.0954,-0.4723,0.0307,0.1196,0.0312,0.0714,0.1878,0.5736,0.1573,0.4348,5,red
-0.2432,1.0954,-0.4723,0.0307,0.1196,0.0312,0.0714,0.1878,0.5736,0.1573,0.4348,5,red
1.3767,2.9178,-1.2294,0.0307,0.1329,0.0278,0.0392,0.2177,0.5194,0.2303,0.2609,5,red
0.8367,0.9132,-0.61,0.0928,0.0415,0.0174,0.3502,0.122,0.2558,0.1461,0.4638,5,white
-0.4747,-0.4839,0.9729,0.1104,0.0631,0.1632,0.4147,0.1675,0.3721,0.1798,0.1594,5,white
-0.5518,-0.5447,0.9041,0.1104,0.0648,0.1771,0.4194,0.1668,0.3721,0.1742,0.1594,5,white
-0.0889,-0.9699,0.4911,0.2132,0.0698,0.1632,0.3456,0.2383,0.4884,0.3146,0.1594,5,white
0.2968,-0.3624,1.1793,0.2998,0.0847,0.1007,0.3203,0.2863,0.2248,0.1236,0.0725,5,white
-0.0118,1.2169,-0.3347,0.0307,0.1246,0.0382,0.1659,0.1791,0.5194,0.2753,0.4348,5,red
1.531,1.4599,-0.8164,0.0368,0.1196,0.0486,0.2512,0.2099,0.3953,0.2079,0.2174,5,red
1.2996,-0.1802,0.2847,0.0307,0.0781,0.0312,0.076,0.1641,0.5271,0.264,0.5507,5,red
-0.0889,-0.5447,-0.2659,0.0092,0.0515,0.1042,0.2419,0.0893,0.3566,0.1742,0.4493,5,white
-0.3204,-1.0306,0.0094,0.0123,0.0515,0.1181,0.2304,0.0607,0.3411,0.2472,0.5797,5,white
-0.3975,0.3665,-0.6788,0.1258,0.0714,0.0799,0.2465,0.1668,0.3876,0.1292,0.2029,5,white
-0.3975,-0.2409,0.8352,0.2745,0.0797,0.2222,0.5023,0.24,0.3023,0.1742,0.1594,5,white
-0.3975,0.3665,-0.6788,0.1258,0.0714,0.0799,0.2465,0.1668,0.3876,0.1292,0.2029,5,white
0.451,-0.3017,-0.1971,0.0391,0.0581,0.1389,0.2558,0.0852,0.4031,0.073,0.5072,5,white
-0.0889,-0.9699,0.4911,0.2132,0.0698,0.1632,0.3456,0.2383,0.4884,0.3146,0.1594,5,white
0.2196,-0.3017,0.2847,0.2316,0.0681,0.0972,0.2719,0.1868,0.2636,0.1798,0.3478,5,white
-1.6318,-0.7877,-0.2659,0.0123,0.0631,0.1632,0.3272,0.0881,0.6047,0.1517,0.3478,5,white
-0.5518,-0.4839,0.0094,0.0928,0.0831,0.1146,0.2258,0.1047,0.3566,0.1124,0.4493,5,white
-1.0146,-0.9091,-0.7476,0.0169,0.0598,0.1944,0.2972,0.1215,0.4651,0.1236,0.2174,5,white
0.2968,0.1235,1.1793,0.1641,0.0615,0.2986,0.4954,0.2177,0.2248,0.118,0.1739,5,white
0.2968,0.1235,1.1793,0.1641,0.0615,0.2986,0.4954,0.2177,0.2248,0.118,0.1739,5,white
1.0682,0.7917,-0.3347,0.0261,0.0764,0.0451,0.0507,0.1552,0.3566,0.3258,0.4638,5,red
1.0682,0.7917,-0.3347,0.0261,0.0764,0.0451,0.0507,0.1552,0.3566,0.3258,0.4638,5,red
1.8396,0.4272,0.3535,0.0261,0.1362,0.0312,0.0392,0.2072,0.4031,0.191,0.3623,5,red
-1.4775,2.2799,-0.8853,0.0138,0.2525,0.0208,0.129,0.1319,0.6977,0.2191,0.4348,5,red
-0.8604,-0.0587,0.0094,0.1104,0.0714,0.1771,0.4078,0.1824,0.5194,0.2416,0.2174,5,white
1.2224,-0.4232,-0.4723,0.0675,0.0249,0.1771,0.2143,0.1039,0.1163,0.1517,0.4928,5,white
1.2224,-0.9091,-0.1282,0.0675,0.0316,0.1146,0.2627,0.1024,0.1705,0.1404,0.4638,5,white
-0.8604,-0.0587,0.0094,0.1104,0.0714,0.1771,0.4078,0.1824,0.5194,0.2416,0.2174,5,white
-0.5518,-0.5447,1.2482,0.1074,0.0631,0.184,0.4101,0.166,0.3488,0.1292,0.1739,5,white
-0.4747,-0.3624,0.6976,0.1166,0.0581,0.2049,0.4378,0.1641,0.3256,0.1461,0.2029,5,white
-0.4747,-0.3624,0.6288,0.0982,0.0615,0.2014,0.4332,0.1633,0.3256,0.1461,0.2029,5,white
-0.4747,-0.3624,0.6288,0.0982,0.0615,0.2014,0.4332,0.1633,0.3256,0.1461,0.2029,5,white
0.451,-0.5447,0.3535,0.0061,0.0565,0.0312,0.1705,0.0804,0.2791,0.0899,0.4928,5,white
-0.4747,-0.3624,0.6976,0.1166,0.0581,0.2049,0.4378,0.1641,0.3256,0.1461,0.2029,5,white
0.451,-0.5447,0.3535,0.0061,0.0565,0.0312,0.1705,0.0804,0.2791,0.0899,0.4928,5,white
-0.7832,0.731,-1.0229,0.0153,0.1063,0.0208,0.0115,0.1377,0.6899,0.1798,0.4928,5,red
-0.4747,1.6421,-2.124,0.0199,0.1179,0.0243,0.0438,0.1995,0.7519,0.2865,0.3623,5,red
0.1425,1.6421,-2.124,0.0215,0.108,0.0417,0.0737,0.1999,0.5891,0.2416,0.2609,5,red
0.1425,1.6421,-2.124,0.0215,0.108,0.0417,0.0737,0.1999,0.5891,0.2416,0.2609,5,red
-0.4747,1.6421,-2.124,0.0199,0.1179,0.0243,0.0438,0.1995,0.7519,0.2865,0.3623,5,red
-0.6289,-0.6054,-0.1971,0.0061,0.0482,0.059,0.2673,0.0673,0.4496,0.1124,0.5072,5,white
-0.4747,-1.0306,-0.2659,0.0184,0.0548,0.2118,0.3963,0.095,0.3333,0.1124,0.3188,5,white
-0.3975,-0.1802,0.0094,0.2132,0.0482,0.0174,0.1682,0.1351,0.3256,0.0674,0.6522,5,white
1.3767,0.245,1.4546,0.023,0.1545,0.0625,0.1613,0.0559,0.1628,0.1966,0.7101,5,white
0.2968,-0.4232,-0.1971,0.0291,0.0831,0.125,0.2512,0.119,0.2868,0.0843,0.2609,5,white
0.2968,-0.4232,-0.1971,0.0291,0.0831,0.125,0.2512,0.119,0.2868,0.0843,0.2609,5,white
-0.7061,-0.1195,0.0094,0.0138,0.0349,0.0799,0.2189,0.0409,0.3798,0.1124,0.7246,5,white
-0.0889,0.245,0.56,0.0245,0.0548,0.184,0.4493,0.0898,0.2403,0.1573,0.4928,5,white
0.6053,1.5206,-1.8487,0.0215,0.1329,0.0382,0.0599,0.1974,0.4961,0.2191,0.2899,5,red
0.991,-0.7877,1.3858,0.0199,0.1346,0.0278,0.0392,0.1806,0.4961,0.2528,0.3478,5,red
-0.6289,-1.1521,-0.1971,0.0184,0.0581,0.0694,0.2512,0.0877,0.2946,0.0899,0.3188,5,white
-0.4747,0.245,0.2847,0.1319,0.0864,0.1424,0.4793,0.2022,0.4574,0.191,0.2029,5,white
-0.8604,-0.7269,-0.0594,0.0123,0.0498,0.1354,0.2834,0.0929,0.5659,0.2079,0.4203,5,white
-0.6289,-1.1521,-0.1971,0.0184,0.0581,0.0694,0.2512,0.0877,0.2946,0.0899,0.3188,5,white
-0.4747,0.245,0.2847,0.1319,0.0864,0.1424,0.4793,0.2022,0.4574,0.191,0.2029,5,white
-0.4747,-0.9091,0.0782,0.0184,0.0432,0.1424,0.3272,0.0935,0.3333,0.0787,0.3188,5,white
-0.0118,0.4272,-0.1282,0.023,0.1229,0.1181,0.1521,0.1907,0.5581,0.1685,0.2029,5,red
-0.0118,0.4272,-0.1282,0.023,0.1229,0.1181,0.1521,0.1907,0.5581,0.1685,0.2029,5,red
0.991,0.002,0.8352,0.0169,0.1163,0.0174,0.0138,0.1724,0.6202,0.2303,0.3913,5,red
-0.3975,1.3384,-1.5735,0.0353,0.1163,0.0208,0.0369,0.1847,0.5736,0.2191,0.3188,5,red
0.991,1.9459,-0.8164,0.023,0.1462,0.0764,0.2465,0.197,0.3178,0.1461,0.1739,5,red
-0.4747,1.3992,-2.0552,0.023,0.1761,0.0174,0.023,0.1818,0.5116,0.264,0.2174,5,red
-0.0889,1.3384,-1.2294,0.0153,0.1146,0.0208,0.0276,0.1698,0.4264,0.2247,0.1884,5,red
-1.0918,-0.0587,-0.61,0.0675,0.0731,0.0972,0.2304,0.144,0.3178,0.1685,0.1449,5,white
-0.0118,-1.2736,0.9729,0.0107,0.0581,0.1632,0.2419,0.0802,0.1938,0.1292,0.4493,5,white
-0.6289,-0.6054,0.0094,0.0054,0.0532,0.0764,0.288,0.0621,0.4109,0.073,0.5507,5,white
-1.0918,-0.0587,-0.61,0.0675,0.0731,0.0972,0.2304,0.144,0.3178,0.1685,0.1449,5,white
-0.6289,-0.7877,0.147,0.237,0.0515,0.191,0.3134,0.1864,0.3023,0.0899,0.3768,5,white
-0.3204,-0.5447,-0.5412,0.0153,0.0598,0.1319,0.3641,0.1332,0.6279,0.2022,0.4058,5,white
-0.3204,-0.3624,0.147,0.1058,0.0432,0.1146,0.394,0.1891,0.4729,0.118,0.1594,5,white
-1.3232,-0.9091,-0.3347,0.0046,0.0515,0.1771,0.2235,0.0607,0.6047,0.0955,0.4638,5,white
-0.8604,-1.0306,0.6976,0.2224,0.0399,0.0937,0.2719,0.1876,0.1163,0.1404,0.2174,5,white
-0.8604,-1.0306,0.6976,0.2224,0.0399,0.0937,0.2719,0.1876,0.1163,0.1404,0.2174,5,white
-1.3232,-1.3344,0.0782,0.0061,0.0482,0.0764,0.288,0.0873,0.4109,0.1292,0.2609,5,white
-1.2461,0.4272,-0.6788,0.0997,0.0681,0.1493,0.341,0.1155,0.4496,0.1011,0.3623,5,white
-0.0889,0.002,-0.2659,0.0215,0.1213,0.1042,0.1429,0.1895,0.5659,0.1461,0.2029,5,red
0.3739,0.3058,-1.367,0.0169,0.1462,0.0625,0.0484,0.1706,0.3411,0.1517,0.2029,5,red
0.3739,0.3058,-1.367,0.0169,0.1462,0.0625,0.0484,0.1706,0.3411,0.1517,0.2029,5,red
-0.0889,0.1235,-0.1282,0.0153,0.1179,0.1181,0.1475,0.1893,0.5581,0.1573,0.2029,5,red
3.8452,0.6702,1.1793,0.0123,0.1096,0.0069,0.0,0.1887,0.3178,0.2303,0.3478,5,red
1.7624,3.1607,-0.4035,0.0199,0.1163,0.0417,0.0507,0.193,0.4109,0.2247,0.2899,5,red
3.8452,0.6702,1.1793,0.0123,0.1096,0.0069,0.0,0.1887,0.3178,0.2303,0.3478,5,red
0.9139,1.5206,-0.1971,0.0307,0.1661,0.1042,0.2604,0.2101,0.3333,0.1573,0.1594,5,red
-1.1689,-1.0914,0.0094,0.0092,0.0449,0.0208,0.1912,0.0771,0.4186,0.1461,0.4348,5,white
-1.3232,-1.3344,0.0782,0.0061,0.0482,0.0764,0.288,0.0873,0.4109,0.1292,0.2609,5,white
-0.4747,-0.5447,0.0782,0.1212,0.0548,0.0972,0.3111,0.161,0.4341,0.2135,0.3478,5,white
0.2968,-0.7877,1.1793,0.0291,0.0631,0.066,0.2857,0.09,0.3333,0.1461,0.4493,5,white
-0.4747,2.6748,1.2482,0.0138,0.0598,0.1007,0.2926,0.0758,0.4109,0.1461,0.5362,5,white
0.2968,-0.6662,0.147,0.0153,0.0565,0.0799,0.2834,0.1145,0.3101,0.2697,0.3478,5,white
-1.0146,-0.9091,0.3535,0.0031,0.0299,0.0069,0.0346,0.0499,0.2868,0.0506,0.4058,5,white
0.2968,-0.6662,0.147,0.0153,0.0565,0.0799,0.2834,0.1145,0.3101,0.2697,0.3478,5,white
0.2968,0.0628,0.9729,0.2163,0.0631,0.1111,0.3341,0.1924,0.2403,0.1742,0.3333,5,white
0.7596,0.5487,-0.1971,0.0153,0.1196,0.0903,0.0899,0.172,0.4109,0.1798,0.3333,5,red
2.1481,0.0628,0.9041,0.0291,0.1379,0.066,0.1889,0.2327,0.3333,0.118,0.2029,5,red
-0.0889,0.002,-0.2659,0.0215,0.1213,0.1042,0.1429,0.1895,0.5659,0.1461,0.2029,5,red
-1.2461,-0.9091,-0.3347,0.0046,0.0515,0.1771,0.2235,0.0607,0.6047,0.0955,0.4638,5,white
-0.7061,0.0628,-0.4035,0.2607,0.0864,0.2014,0.4424,0.2327,0.3023,0.1517,0.1159,5,white
0.2968,-0.2409,0.4223,0.023,0.0565,0.0312,0.212,0.1128,0.3488,0.2416,0.4348,5,white
0.1425,-0.6662,0.4223,0.1227,0.0714,0.1389,0.3318,0.1587,0.2636,0.1348,0.3333,5,white
-1.3232,-0.9699,-0.6788,0.0752,0.0465,0.0312,0.1843,0.0858,0.5736,0.1236,0.6087,5,white
0.1425,-0.7877,3.3128,0.1794,0.0482,0.2639,0.4078,0.2057,0.1783,0.1461,0.1449,5,white
0.1425,-0.7877,3.3128,0.1794,0.0482,0.2639,0.4078,0.2057,0.1783,0.1461,0.1449,5,white
-0.7832,-0.5447,1.5234,0.0982,0.0615,0.1979,0.3917,0.1432,0.3643,0.2697,0.3478,5,white
-0.7832,-0.5447,1.5234,0.0982,0.0615,0.1979,0.3917,0.1432,0.3643,0.2697,0.3478,5,white
-0.7832,-0.5447,1.5234,0.0982,0.0615,0.1979,0.3917,0.1432,0.3643,0.2697,0.3478,5,white
-0.7832,-0.5447,0.4223,0.112,0.0598,0.184,0.4654,0.166,0.3488,0.1348,0.1594,5,white
-0.1661,1.0347,-1.5735,0.023,0.088,0.0104,0.0069,0.1683,0.4884,0.1798,0.3623,5,red
-0.1661,0.9739,-1.2294,0.0184,0.1146,0.0312,0.0392,0.1783,0.6279,0.2191,0.3478,5,red
0.3739,4.0415,-1.1605,0.023,0.1545,0.0347,0.0599,0.1722,0.3953,0.1461,0.2899,5,red
1.8396,0.9739,0.2847,0.0337,0.1777,0.0868,0.1129,0.1949,0.3566,0.2584,0.4203,5,red
-0.7832,-0.5447,1.5234,0.0982,0.0615,0.1979,0.3917,0.1432,0.3643,0.2697,0.3478,5,white
-0.4747,0.0628,0.147,0.066,0.0382,0.0278,0.2742,0.1045,0.4651,0.3315,0.5797,5,white
-0.0889,-0.3624,0.2159,0.0445,0.0316,0.1181,0.1959,0.06,0.186,0.0618,0.5942,5,white
-0.7832,-0.5447,0.4223,0.112,0.0598,0.184,0.4654,0.166,0.3488,0.1348,0.1594,5,white
-0.7061,-0.3624,-0.1282,0.0383,0.0498,0.0799,0.2512,0.1367,0.2558,0.118,0.087,5,white
-0.3204,-0.3017,0.147,0.0445,0.0748,0.0868,0.4217,0.15,0.5426,0.2022,0.3478,5,white
-0.3975,-1.2129,0.9729,0.0153,0.0449,0.0486,0.1982,0.1066,0.5039,0.1517,0.4203,5,white
0.1425,-0.1195,-0.6788,0.1702,0.0432,0.1493,0.3318,0.1671,0.2946,0.1292,0.3478,5,white
-0.0118,-0.4232,0.3535,0.0736,0.0282,0.0903,0.2488,0.0893,0.3178,0.3483,0.6812,5,white
-0.2432,-0.3624,0.6288,0.0123,0.0116,0.0174,0.1129,0.0318,0.3411,0.1011,0.7826,5,white
0.2968,-1.0306,0.2847,0.0598,0.0548,0.0868,0.2212,0.138,0.2868,0.1404,0.2174,5,white
0.2196,-0.0587,0.4223,0.1242,0.1944,0.1667,0.4447,0.1928,0.2016,0.1966,0.2029,5,white
0.2196,-0.0587,0.4223,0.1242,0.1944,0.1667,0.4447,0.1928,0.2016,0.1966,0.2029,5,white
0.3739,-0.9699,1.4546,0.0092,0.0532,0.1424,0.371,0.0711,0.3023,0.1236,0.5652,5,white
0.1425,3.7986,-2.1928,0.0245,0.1312,0.0521,0.0599,0.2015,0.6667,0.2528,0.3188,5,red
